Date;GX1 Index;XP1 Index;PT1 Index;IB1 Index;TP1 Index;HI1 Index;ST1 Index;SD1 Index;QC1 Index;SM1 Index;EO1 Index;Z 1 Index;SP1 Index; CF1 Index; VG1 Index
25/07/1996;2478.5;#N/A N/A;#N/A N/A;4019;1591;10642;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;237.21;3690;635.2;1970;#N/A N/A
26/07/1996;2482;#N/A N/A;#N/A N/A;3945.5;1610;10655;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;235.89;3674;639.35;1965;#N/A N/A
29/07/1996;2483;#N/A N/A;#N/A N/A;3932.5;1596;10625;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;238.41;3674;631;1958;#N/A N/A
30/07/1996;2479.5;#N/A N/A;#N/A N/A;3942;1596;10583;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;238.75;3667;637.7;1967;#N/A N/A
31/07/1996;2503.5;#N/A N/A;#N/A N/A;4005.5;1585;10618;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;242.99;3706;642.4;1987.1;#N/A N/A
01/08/1996;2516;#N/A N/A;#N/A N/A;4062;1597;10765;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;244.86;3740;653.05;2012;#N/A N/A
02/08/1996;2529.5;#N/A N/A;#N/A N/A;4154;1600;10960;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;250.36;3781.5;666.35;2026;#N/A N/A
05/08/1996;2532;#N/A N/A;#N/A N/A;4136.5;1602;11070;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;249.86;3799;661.7;2016.5;#N/A N/A
06/08/1996;2536;#N/A N/A;#N/A N/A;4101.5;1581;11100;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;248.36;3796;664.25;2002.5;#N/A N/A
07/08/1996;2551;#N/A N/A;#N/A N/A;4068.5;1569;11148;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;251;3819;666.2;1999;#N/A N/A
08/08/1996;2546.5;#N/A N/A;#N/A N/A;4063.5;1582;11145;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;248.92;3818;666.2;1999.5;#N/A N/A
09/08/1996;2543;#N/A N/A;#N/A N/A;4017.5;1569;11060;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;249.79;3811;662.45;1987;#N/A N/A
12/08/1996;2537.5;#N/A N/A;#N/A N/A;4016.5;1577;11165;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;248.26;3811;667.75;1980.5;#N/A N/A
13/08/1996;2556;#N/A N/A;#N/A N/A;4033.5;1585;11160;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;249.23;3836;661.8;1984;#N/A N/A
14/08/1996;2551.5;#N/A N/A;#N/A N/A;4026.5;1591;11120;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;249.31;3836;663.6;1983;#N/A N/A
15/08/1996;2549.5;#N/A N/A;#N/A N/A;#N/A N/A;1590;11080;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;250.93;3845;663.6;#N/A N/A;#N/A N/A
16/08/1996;2574;#N/A N/A;#N/A N/A;4049.7;1581;11140;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;253.27;3882;668.1;#N/A N/A;#N/A N/A
19/08/1996;2563;#N/A N/A;#N/A N/A;4024;1599;11285;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;253.25;3879;668.2;1993;#N/A N/A
20/08/1996;2571.5;#N/A N/A;#N/A N/A;4046.5;1601;11310;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;255.98;3896;667.95;2026.5;#N/A N/A
21/08/1996;2542.5;#N/A N/A;#N/A N/A;4014;1606;11395;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;253.08;3878;666;2003.5;#N/A N/A
22/08/1996;2563;#N/A N/A;#N/A N/A;4092.5;1618;11415;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;255.13;3904;671.85;2024.5;#N/A N/A
23/08/1996;2568.5;#N/A N/A;#N/A N/A;4094.5;1609;11378;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;253.86;3927;668.8;2024;#N/A N/A
26/08/1996;2560;#N/A N/A;#N/A N/A;4057.5;1582;11378;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;251.83;#N/A N/A;664.2;2019.5;#N/A N/A
27/08/1996;2568.5;#N/A N/A;#N/A N/A;4098.5;1582;11285;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;253.46;3923.5;666.7;2020.5;#N/A N/A
28/08/1996;2563.5;#N/A N/A;#N/A N/A;4103.5;1569;11350;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;254.76;3941;665.7;2001.5;#N/A N/A
29/08/1996;2552;#N/A N/A;#N/A N/A;4065;1561;11397;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;252.1;3894;657.15;1975.5;#N/A N/A
30/08/1996;2539;#N/A N/A;#N/A N/A;4050.5;1542;11095;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;249.01;3880;651.35;1978;#N/A N/A
02/09/1996;2543;#N/A N/A;#N/A N/A;4039.5;1539;11080;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;250.72;3894;651;1981;#N/A N/A
03/09/1996;2532.5;#N/A N/A;#N/A N/A;4017.5;1540;10890;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;249.51;3870;655.85;1977;#N/A N/A
04/09/1996;2529.5;#N/A N/A;#N/A N/A;3972.5;1541;11030;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;250.37;3885;656.6;1992;#N/A N/A
05/09/1996;2535;#N/A N/A;#N/A N/A;3951.5;1561;11015;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;249.94;3890;649;2003;#N/A N/A
06/09/1996;2547;#N/A N/A;#N/A N/A;3960.5;1545;11000;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;250.8;3905;658.25;2016.5;#N/A N/A
09/09/1996;2553;#N/A N/A;#N/A N/A;3984.5;1543;11215;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;253.87;3919;665.05;2024;#N/A N/A
10/09/1996;2573;#N/A N/A;#N/A N/A;4013.5;1564;11170;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;254.36;3920;665.1;2047;#N/A N/A
11/09/1996;2569.5;#N/A N/A;#N/A N/A;4007.5;1564;11235;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;254.34;3909.5;667;2045;#N/A N/A
12/09/1996;2591.5;#N/A N/A;#N/A N/A;4044.5;1560;11248;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;255.11;3935;672.15;2070;#N/A N/A
13/09/1996;2615;#N/A N/A;#N/A N/A;4089.5;1579;11400;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;256.1;3974;682.85;2085.5;#N/A N/A
16/09/1996;2631;#N/A N/A;#N/A N/A;4095;#N/A N/A;11585;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;257.48;3985;684.7;2093.5;#N/A N/A
17/09/1996;2630;#N/A N/A;#N/A N/A;4077;1613;11595;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;255.77;3979;683.95;2087;#N/A N/A
18/09/1996;2622;#N/A N/A;#N/A N/A;4076;1597;11585;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;255.11;3963;681.2;2075.5;#N/A N/A
19/09/1996;2626.5;#N/A N/A;#N/A N/A;4089.5;1605;11595;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;255.56;3984;684.05;2089;#N/A N/A
20/09/1996;2661.5;#N/A N/A;#N/A N/A;4103.6;1586;11570;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;256.43;3978;691.9;2082.5;#N/A N/A
23/09/1996;2642;#N/A N/A;#N/A N/A;4118.5;#N/A N/A;11605;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;255.27;3943;692.4;2071.5;#N/A N/A
24/09/1996;2661;#N/A N/A;#N/A N/A;4146.5;1586;11585;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;256.15;3945;692.05;2086;#N/A N/A
25/09/1996;2678.5;#N/A N/A;#N/A N/A;4195.5;1606;11580;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;258.76;3973;691.05;2105;#N/A N/A
26/09/1996;2683.5;#N/A N/A;#N/A N/A;4230.5;1622;11618;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;260.04;3968;691.95;2105;#N/A N/A
27/09/1996;2677;#N/A N/A;#N/A N/A;4204.5;1620;11732;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;260.18;3982;691.4;2109.5;#N/A N/A
30/09/1996;2671.5;#N/A N/A;#N/A N/A;4227.5;1624;11840;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;261.56;3987;691.4;2129.9;#N/A N/A
01/10/1996;2669;#N/A N/A;#N/A N/A;4252;1621;11875;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;262.1;4028;695.1;2127.5;#N/A N/A
02/10/1996;2699;#N/A N/A;#N/A N/A;4269.5;1623;11901;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;263.97;4046;699.35;2149;#N/A N/A
03/10/1996;#N/A N/A;#N/A N/A;#N/A N/A;4237;1611;11950;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;264.04;4033;697.7;2139;#N/A N/A
04/10/1996;2721.5;#N/A N/A;#N/A N/A;4283.5;1594;11865;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;265.58;4062;707.2;2159;#N/A N/A
07/10/1996;2721;#N/A N/A;#N/A N/A;4262.5;1598;12180;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;266.3;4069;708.2;2157.5;#N/A N/A
08/10/1996;2720.5;#N/A N/A;#N/A N/A;4284.5;1576;12135;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;267.28;4077;704.75;2168.5;#N/A N/A
09/10/1996;2701.5;#N/A N/A;#N/A N/A;4259;1569;12265;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;266.34;4044;700.5;2148;#N/A N/A
10/10/1996;2697;#N/A N/A;#N/A N/A;4262.5;#N/A N/A;12260;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;265.21;4026;698.4;2138;#N/A N/A
11/10/1996;2706.5;#N/A N/A;#N/A N/A;4248.5;1580;12248;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;266.58;4060;705.9;2152.5;#N/A N/A
14/10/1996;2716;#N/A N/A;#N/A N/A;4265.5;1584;12318;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;267.71;4073;707.5;2149;#N/A N/A
15/10/1996;2732.5;#N/A N/A;#N/A N/A;4319.5;1609;12518;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;268.89;4078;706.65;2172;#N/A N/A
16/10/1996;2721;#N/A N/A;#N/A N/A;4290.5;1603;12415;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;267.75;4055;708.6;2158;#N/A N/A
17/10/1996;2730.5;#N/A N/A;#N/A N/A;4317.5;1608;12488;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;267.72;4068;711;2167;#N/A N/A
18/10/1996;2740;#N/A N/A;#N/A N/A;4371.1;1625;12575;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;269.72;4076;715.85;2190;#N/A N/A
21/10/1996;2747;#N/A N/A;#N/A N/A;4431.5;1593;12575;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;269.4;4101;714.4;2187;#N/A N/A
22/10/1996;2737.5;#N/A N/A;#N/A N/A;4412.5;1589;12435;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;268.99;4090;709.1;2182;#N/A N/A
23/10/1996;2690.5;#N/A N/A;#N/A N/A;4396.5;1577;12500;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;264.41;4046;711.05;2154;#N/A N/A
24/10/1996;2692.5;#N/A N/A;#N/A N/A;4417;1569;12462;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;265.48;4025;703.75;2157;#N/A N/A
25/10/1996;2702;#N/A N/A;#N/A N/A;4406.5;1556;12380;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;268.18;4054;705.35;2162.5;#N/A N/A
28/10/1996;2716;#N/A N/A;#N/A N/A;4391;1573;12288;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;268.66;4052;700.35;2148.5;#N/A N/A
29/10/1996;2684;#N/A N/A;#N/A N/A;4353.5;1571;12230;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;264.03;4016;706.25;2119;#N/A N/A
30/10/1996;2675.5;#N/A N/A;#N/A N/A;4321;1562;12374;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;261.94;3983;702.8;2124;#N/A N/A
31/10/1996;2682.5;#N/A N/A;#N/A N/A;4315;1552;12485;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;262.4;4003;709.65;2137.3;#N/A N/A
01/11/1996;2681;#N/A N/A;#N/A N/A;#N/A N/A;1558;12560;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;264.46;3971;706.5;#N/A N/A;#N/A N/A
04/11/1996;2688.5;#N/A N/A;#N/A N/A;4312.5;#N/A N/A;12525;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;264.22;3948;711.25;2147;#N/A N/A
05/11/1996;2726.5;#N/A N/A;#N/A N/A;4377;1560;12485;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;265.92;3926.5;715.4;2193;#N/A N/A
06/11/1996;2745;#N/A N/A;#N/A N/A;4437.5;1580;12790;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;267.82;3945;729.4;2218;#N/A N/A
07/11/1996;2732;#N/A N/A;#N/A N/A;4428.5;1559;12735;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;267.36;3902;730.95;2213;#N/A N/A
08/11/1996;2743.5;#N/A N/A;#N/A N/A;4425.5;1577;12765;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;268.77;3919;734.25;2209;#N/A N/A
11/11/1996;2740;#N/A N/A;#N/A N/A;4425.5;1568;12765;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;270.45;3922;734.1;#N/A N/A;#N/A N/A
12/11/1996;2770;#N/A N/A;#N/A N/A;4462.5;1576;12768;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;271.07;3942;732;2243;#N/A N/A
13/11/1996;2777;#N/A N/A;#N/A N/A;4471.5;1570;12935;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;272.89;3941;734.15;2233;#N/A N/A
14/11/1996;2794.5;#N/A N/A;#N/A N/A;4497.5;1573;12952;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;274.35;3935;739.25;2226;#N/A N/A
15/11/1996;2809.5;#N/A N/A;#N/A N/A;4483.1;1564;12870;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;276.45;3982;740.85;2249;#N/A N/A
18/11/1996;2775;#N/A N/A;#N/A N/A;4486.5;1559;13020;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;277.48;3970;740.35;2231;#N/A N/A
19/11/1996;2789;#N/A N/A;#N/A N/A;4549.5;1566;13055;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;277.12;3997;746.3;2244;#N/A N/A
20/11/1996;2770;#N/A N/A;#N/A N/A;4527.5;1578;13195;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;275.89;3984;746.15;2235.5;#N/A N/A
21/11/1996;2769.5;#N/A N/A;#N/A N/A;4535.5;1572;13090;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;276.57;3974;745.45;2238.5;#N/A N/A
22/11/1996;2775;#N/A N/A;#N/A N/A;4565.5;1577;13070;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;279.89;4032;751.2;2259;#N/A N/A
25/11/1996;2806;#N/A N/A;#N/A N/A;4621.5;1577;13275;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;283.39;4066;759.95;2277;#N/A N/A
26/11/1996;2813.5;#N/A N/A;#N/A N/A;4602;1584;13545;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;285.22;4098;757.35;2275;#N/A N/A
27/11/1996;2806.5;#N/A N/A;#N/A N/A;4586.5;1588;13640;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;280.68;4063;755.95;2274;#N/A N/A
28/11/1996;2834;#N/A N/A;#N/A N/A;4640.5;1570;13488;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;283.57;4064;#N/A N/A;2292;#N/A N/A
29/11/1996;2852;#N/A N/A;#N/A N/A;4684.5;1566;13470;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;286.44;4069;758.25;2322.8;#N/A N/A
02/12/1996;2859;#N/A N/A;#N/A N/A;4713.5;1541;13605;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;285.1;4053;758;2321.5;#N/A N/A
03/12/1996;2904;#N/A N/A;#N/A N/A;4777.5;1541;13580;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;288.99;4070;745.5;2352;#N/A N/A
04/12/1996;2885;#N/A N/A;#N/A N/A;4734;1537;13495;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;286.96;4054;747.65;2310;#N/A N/A
05/12/1996;2894.5;#N/A N/A;#N/A N/A;4717.5;1555;13545;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;285.81;4054;745.35;2295;#N/A N/A
06/12/1996;2835;#N/A N/A;#N/A N/A;#N/A N/A;1513;13080;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;280.53;3955;740.5;2240;#N/A N/A
09/12/1996;2869;#N/A N/A;#N/A N/A;4720.5;1536;13185;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;283.3;4024;751.5;2260;#N/A N/A
10/12/1996;2889.5;#N/A N/A;#N/A N/A;4767.5;1542;13420;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;282.13;4044;748;2257;#N/A N/A
11/12/1996;2836;#N/A N/A;#N/A N/A;4664.5;1525;13150;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;274.64;3973;739.55;2215;#N/A N/A
12/12/1996;2850;#N/A N/A;#N/A N/A;4662;1512;13130;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;277.25;3982;727.55;2215;#N/A N/A
13/12/1996;2820;#N/A N/A;#N/A N/A;4685.5;1507;12760;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;275.43;3958;729.45;2209.5;#N/A N/A
16/12/1996;2838;#N/A N/A;#N/A N/A;4748.5;1514;12975;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;279.6;3989;720.85;2227.5;#N/A N/A
17/12/1996;2810;#N/A N/A;#N/A N/A;4727.5;1514;12830;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;277.99;3972;726.35;2195.5;#N/A N/A
18/12/1996;2814;#N/A N/A;#N/A N/A;4827;1500;12820;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;280.69;4016;731.05;2221;#N/A N/A
19/12/1996;2825;#N/A N/A;#N/A N/A;4910.5;1462;12860;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;283.92;4050;746.45;2255;#N/A N/A
20/12/1996;2853;#N/A N/A;#N/A N/A;4998;1468;13185;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;287.43;4078;757.25;2280;#N/A N/A
23/12/1996;2865;#N/A N/A;#N/A N/A;4992;#N/A N/A;13450;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;288.62;4091;754.1;2296;#N/A N/A
24/12/1996;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;1449;13440;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;288.25;4083;759.05;2287;#N/A N/A
25/12/1996;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;1475;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A
26/12/1996;#N/A N/A;#N/A N/A;#N/A N/A;5107.5;1460;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;764.6;2304;#N/A N/A
27/12/1996;2881;#N/A N/A;#N/A N/A;5087.5;1472;13445;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;290.48;4099;764.6;2305.5;#N/A N/A
30/12/1996;2904.5;#N/A N/A;#N/A N/A;5133.5;1472;13441;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;293.92;4130;759.1;2319;#N/A N/A
31/12/1996;#N/A N/A;#N/A N/A;#N/A N/A;5143.5;#N/A N/A;13460;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;4124;744.5;2322.5;#N/A N/A
01/01/1997;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A
02/01/1997;2835.5;#N/A N/A;#N/A N/A;4981.5;#N/A N/A;13130;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;287.65;4062;744.7;2256;#N/A N/A
03/01/1997;2882;#N/A N/A;#N/A N/A;5170.5;#N/A N/A;13215;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;293.59;4090;757.2;2288;#N/A N/A
06/01/1997;2907;#N/A N/A;#N/A N/A;#N/A N/A;1483;13470;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;296.25;4116;750.7;2313;#N/A N/A
07/01/1997;2891;#N/A N/A;#N/A N/A;5146;1453;13395;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;294.04;4082;759.65;2305;#N/A N/A
08/01/1997;2918.5;#N/A N/A;#N/A N/A;5228.5;1432;13390;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;295.65;4086;755.5;2336;#N/A N/A
09/01/1997;2951.5;#N/A N/A;#N/A N/A;5229;1391;13125;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;294.54;4086;758.9;2351;#N/A N/A
10/01/1997;2929;#N/A N/A;#N/A N/A;5261.5;1318;13175;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;292.57;4053;766.6;2331;#N/A N/A
13/01/1997;2974;#N/A N/A;#N/A N/A;5369.5;1385;13245;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;296.06;4111;764.3;2367.5;#N/A N/A
14/01/1997;2994.5;#N/A N/A;#N/A N/A;5372.5;1389;13245;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;298.62;4165;773.2;2406;#N/A N/A
15/01/1997;2990;#N/A N/A;#N/A N/A;5320.5;#N/A N/A;13780;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;299.9;4153;771.65;2391;#N/A N/A
16/01/1997;3011.5;#N/A N/A;#N/A N/A;5400;1394;13770;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;303.38;4203;775.25;2408;#N/A N/A
17/01/1997;3025.5;#N/A N/A;#N/A N/A;5463.7;1389;13830;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;303.68;4207;780.75;2429;#N/A N/A
20/01/1997;3014;#N/A N/A;#N/A N/A;5533.5;1360;13835;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;305.66;4200;780.15;2412;#N/A N/A
21/01/1997;3016.5;#N/A N/A;#N/A N/A;5525.5;1350;13720;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;305.64;4200;786.95;2418;#N/A N/A
22/01/1997;3042.5;#N/A N/A;#N/A N/A;5485.5;1378;13620;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;309.35;4227;791.6;2445.5;#N/A N/A
23/01/1997;3048;#N/A N/A;#N/A N/A;5481;1374;13585;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;311.47;4278;780.25;2464;#N/A N/A
24/01/1997;2992;#N/A N/A;#N/A N/A;5327;1351;13265;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;308.02;4224;769.75;2429;#N/A N/A
27/01/1997;3005;#N/A N/A;#N/A N/A;5274;1325;13205;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;308.97;4215;768.95;2436;#N/A N/A
28/01/1997;3043;#N/A N/A;#N/A N/A;5390;1349;13365;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;310.25;4248;771.5;2484.5;#N/A N/A
29/01/1997;3006.5;#N/A N/A;#N/A N/A;5271.5;1362;13225;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;305.58;4208;778.3;2465;#N/A N/A
30/01/1997;3028;#N/A N/A;#N/A N/A;5267;1346;13297;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;305.54;4223;787.95;2503;#N/A N/A
31/01/1997;3049;#N/A N/A;#N/A N/A;5376.5;1378;13290;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;306.51;4263;787.5;2519.3;#N/A N/A
03/02/1997;3073.5;#N/A N/A;#N/A N/A;5302;1369;13395;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;306.01;4259;789.75;2516;#N/A N/A
04/02/1997;3078;#N/A N/A;#N/A N/A;5321.5;1374;13520;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;309.16;4255;793.7;2509;#N/A N/A
05/02/1997;3122;#N/A N/A;#N/A N/A;5392.5;1362;13620;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;313.03;4277;780.5;2546.5;#N/A N/A
06/02/1997;3134;#N/A N/A;#N/A N/A;5424.5;1349;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;312.43;4268;782.65;2565;#N/A N/A
07/02/1997;3172.5;#N/A N/A;#N/A N/A;5456;1335;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;314.46;4299;794.35;2601;#N/A N/A
10/02/1997;3193;#N/A N/A;#N/A N/A;5456.5;1355;13560;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;315.42;4307;788.05;2603;#N/A N/A
11/02/1997;3204.5;#N/A N/A;#N/A N/A;5435.5;#N/A N/A;13380;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;316.76;4301;794.85;2591;#N/A N/A
12/02/1997;3224;#N/A N/A;#N/A N/A;5446;1374;13420;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;319.91;4299;807.25;2605;#N/A N/A
13/02/1997;3272;#N/A N/A;#N/A N/A;5465.5;1383;13120;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;323.21;4316;814.15;2634.5;#N/A N/A
14/02/1997;3262;#N/A N/A;#N/A N/A;5499.5;1393;13140;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;325.95;4332;812.2;2631;#N/A N/A
17/02/1997;3272.5;#N/A N/A;#N/A N/A;5518.5;1392;13205;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;332.53;4325;811.5;2642;#N/A N/A
18/02/1997;3237.5;#N/A N/A;#N/A N/A;5477.5;1375;13120;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;334.1;4329;818.35;2619;#N/A N/A
